"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
55,3.38008587561722,3.3783,0.0619,3.2573,3.5002,1,1,2.6490919557642,2.6279,0.0443,2.541,2.7145,1,1,6.5592497625802,6.529,0.0839,6.3651,6.6941,1,1,4.79549474076678,4.7892,0.061,4.6695,4.9091,1,1,8.41991048086296,8.3464,0.0881,8.1735,8.5188,1,1,6.27213639876793,6.1987,0.069,6.0641,6.3344,1,1,9.29394031721092,9.2075,0.0929,9.0259,9.3903,1,1,7.10490577112262,7.0449,0.0704,6.9059,7.1806,1,1,9.68083248283218,9.5915,0.0911,9.4131,9.7696,1,1,7.54002818053297,7.4435,0.0729,7.3007,7.5874,1,1,0.3,0.3439,0.0179,0.3096,0.3795,0,1,0.2,0.217,0.0173,0.1829,0.2513,1,1,-0.15,-0.1364,0.0153,-0.1664,-0.1064,1,1,-0.1,-0.0978,0.015,-0.1268,-0.068,1,1,1.16975723241009,1.2395,0.05,1.1449,1.3412,1,1,0.818364051334181,0.8226,0.0386,0.7483,0.9005,1,1,1.77224917802126,1.7697,0.0629,1.6498,1.8965,1,1,1.22554713982381,1.2517,0.0476,1.1622,1.3474,1,1,1.92749400743346,1.8708,0.066,1.7466,2.003,1,1,1.39038469211727,1.4378,0.0525,1.3391,1.5439,1,1,1.96107469695758,1.9832,0.0689,1.8523,2.1223,1,1,1.44296594681151,1.4805,0.0537,1.3779,1.5887,1,1,1.97661392972742,1.9481,0.0683,1.8194,2.0862,1,1,1.46479650840188,1.5311,0.0548,1.4266,1.6416,1,1,0.1,0.0957,0.0248,0.0527,0.1478,1,1,0.1,0.1095,0.024,0.0653,0.1573,1,1,0.1,0.1151,0.0216,0.0725,0.1556,1,1,0.1,0.1013,0.0209,0.0617,0.1419,1,1,1,1.019,0.0169,0.9864,1.0527,1,1,1,1.0008,0.0163,0.9693,1.0335,1,1,0.3,0.2925,0.012,0.2694,0.3162,1,1,0.3,0.2925,0.012,0.2694,0.3162,1,1
56,3.38008587561722,3.2692,0.0557,3.1595,3.3781,0,1,2.6490919557642,2.5917,0.0403,2.5121,2.671,1,1,6.5592497625802,6.4508,0.0824,6.289,6.6135,1,1,4.79549474076678,4.701,0.0589,4.5858,4.8166,1,1,8.41991048086296,8.304,0.0896,8.1281,8.4794,1,1,6.27213639876793,6.2287,0.0645,6.1021,6.3539,1,1,9.29394031721092,9.2071,0.0918,9.0275,9.3877,1,1,7.10490577112262,7.0233,0.0668,6.8924,7.1542,1,1,9.68083248283218,9.647,0.0959,9.4584,9.8337,1,1,7.54002818053297,7.5167,0.0687,7.3819,7.6516,1,1,0.3,0.3272,0.019,0.2905,0.3649,1,1,0.2,0.1835,0.0165,0.152,0.2163,1,1,-0.15,-0.1268,0.0148,-0.1564,-0.0978,1,1,-0.1,-0.1046,0.0151,-0.1342,-0.0753,1,1,1.16975723241009,1.0812,0.0461,0.9929,1.1739,1,1,0.818364051334181,0.7349,0.0351,0.6675,0.8046,0,1,1.77224917802126,1.7376,0.0615,1.6214,1.8627,1,1,1.22554713982381,1.206,0.0458,1.1195,1.2985,1,1,1.92749400743346,1.9209,0.0676,1.7924,2.0574,1,1,1.39038469211727,1.3453,0.0491,1.2519,1.4442,1,1,1.96107469695758,1.9461,0.068,1.8178,2.0834,1,1,1.44296594681151,1.4012,0.0505,1.3059,1.5037,1,1,1.97661392972742,2.0488,0.071,1.9152,2.1933,1,1,1.46479650840188,1.4362,0.0519,1.3384,1.5419,1,1,0.1,0.1014,0.0248,0.0569,0.1513,1,1,0.1,0.0813,0.0203,0.0464,0.1251,1,1,0.1,0.0922,0.0206,0.0543,0.1334,1,1,0.1,0.0851,0.0196,0.0499,0.1249,1,1,1,1.0312,0.0172,0.9983,1.0656,1,1,1,0.9863,0.0157,0.9558,1.0175,1,1,0.3,0.3034,0.0117,0.2805,0.3266,1,1,0.3,0.3034,0.0117,0.2805,0.3266,1,1
57,3.38008587561722,3.4527,0.0619,3.3322,3.5746,1,1,2.6490919557642,2.5838,0.0432,2.5002,2.6689,1,1,6.5592497625802,6.5347,0.0855,6.367,6.703,1,1,4.79549474076678,4.695,0.0575,4.5818,4.8071,1,1,8.41991048086296,8.42,0.0912,8.2412,8.5998,1,1,6.27213639876793,6.1488,0.065,6.0222,6.2761,1,1,9.29394031721092,9.2899,0.0953,9.1021,9.4753,1,1,7.10490577112262,7.0533,0.0679,6.9203,7.1864,1,1,9.68083248283218,9.6521,0.0952,9.4653,9.8385,1,1,7.54002818053297,7.4141,0.0669,7.2839,7.5452,1,1,0.3,0.2969,0.0187,0.261,0.334,1,1,0.2,0.1974,0.0172,0.1643,0.2319,1,1,-0.15,-0.1469,0.0153,-0.1768,-0.1164,1,1,-0.1,-0.102,0.0141,-0.1292,-0.0745,1,1,1.16975723241009,1.2446,0.0486,1.1524,1.3426,1,1,0.818364051334181,0.8077,0.0374,0.7364,0.8825,1,1,1.77224917802126,1.8131,0.0632,1.6938,1.9424,1,1,1.22554713982381,1.1671,0.0451,1.0817,1.2579,1,1,1.92749400743346,1.9568,0.0675,1.83,2.0937,1,1,1.39038469211727,1.3465,0.0497,1.2511,1.4462,1,1,1.96107469695758,2.0404,0.0697,1.9093,2.1831,1,1,1.44296594681151,1.4297,0.0518,1.3311,1.5343,1,1,1.97661392972742,2.0468,0.0703,1.9148,2.1896,1,1,1.46479650840188,1.3958,0.0508,1.2999,1.4987,1,1,0.1,0.1083,0.026,0.058,0.1579,1,1,0.1,0.1231,0.0234,0.0764,0.1663,1,1,0.1,0.0908,0.0211,0.0529,0.1348,1,1,0.1,0.084,0.0195,0.0483,0.124,1,1,1,0.9951,0.0164,0.9634,1.0276,1,1,1,0.9894,0.0159,0.959,1.021,1,1,0.3,0.3041,0.0117,0.2814,0.3273,1,1,0.3,0.3041,0.0117,0.2814,0.3273,1,1
58,3.38008587561722,3.3602,0.0592,3.2444,3.4756,1,1,2.6490919557642,2.6794,0.0432,2.5946,2.7635,1,1,6.5592497625802,6.5608,0.0838,6.3977,6.7248,1,1,4.79549474076678,4.8468,0.0559,4.737,4.9564,1,1,8.41991048086296,8.4212,0.0909,8.2437,8.6,1,1,6.27213639876793,6.3002,0.0653,6.1727,6.4289,1,1,9.29394031721092,9.3245,0.0906,9.146,9.5014,1,1,7.10490577112262,7.1079,0.0663,6.9786,7.2383,1,1,9.68083248283218,9.7371,0.0908,9.5593,9.9156,1,1,7.54002818053297,7.5199,0.067,7.3889,7.6516,1,1,0.3,0.2841,0.0177,0.2502,0.32,1,1,0.2,0.2012,0.0177,0.1666,0.2357,1,1,-0.15,-0.1408,0.0153,-0.1706,-0.1108,1,1,-0.1,-0.1059,0.0146,-0.1347,-0.0771,1,1,1.16975723241009,1.1989,0.0469,1.1091,1.2941,1,1,0.818364051334181,0.8004,0.0384,0.7266,0.8775,1,1,1.77224917802126,1.7835,0.0622,1.6653,1.9089,1,1,1.22554713982381,1.1215,0.0443,1.0374,1.2108,0,1,1.92749400743346,1.9542,0.0671,1.827,2.0899,1,1,1.39038469211727,1.3527,0.0498,1.2585,1.4533,1,1,1.96107469695758,1.9591,0.0674,1.8313,2.0951,1,1,1.44296594681151,1.3735,0.0506,1.2772,1.4755,1,1,1.97661392972742,1.9625,0.0674,1.8358,2.0998,1,1,1.46479650840188,1.393,0.0506,1.2978,1.496,1,1,0.1,0.091,0.0228,0.0513,0.1375,1,1,0.1,0.1465,0.0207,0.103,0.1843,0,1,0.1,0.115,0.0216,0.072,0.1565,1,1,0.1,0.084,0.0191,0.0503,0.1244,1,1,1,0.9677,0.0158,0.9373,0.999,0,1,1,0.9959,0.0161,0.9649,1.0281,1,1,0.3,0.2948,0.0115,0.2723,0.3176,1,1,0.3,0.2948,0.0115,0.2723,0.3176,1,1
59,3.38008587561722,3.4124,0.06,3.2946,3.5287,1,1,2.6490919557642,2.715,0.043,2.6303,2.7987,1,1,6.5592497625802,6.6296,0.0836,6.4659,6.7948,1,1,4.79549474076678,4.9005,0.0575,4.788,5.0128,1,1,8.41991048086296,8.4783,0.0918,8.2982,8.6566,1,1,6.27213639876793,6.3495,0.0641,6.2235,6.4748,1,1,9.29394031721092,9.3793,0.0916,9.201,9.5592,1,1,7.10490577112262,7.2078,0.0687,7.0735,7.3425,1,1,9.68083248283218,9.772,0.0948,9.586,9.9573,1,1,7.54002818053297,7.6696,0.0691,7.5344,7.8057,1,1,0.3,0.3013,0.0176,0.2676,0.3359,1,1,0.2,0.2252,0.0167,0.1926,0.2583,1,1,-0.15,-0.1612,0.0143,-0.1895,-0.1332,1,1,-0.1,-0.107,0.0151,-0.1366,-0.0775,1,1,1.16975723241009,1.1957,0.0477,1.1061,1.2924,1,1,0.818364051334181,0.8018,0.0382,0.7282,0.8784,1,1,1.77224917802126,1.779,0.0626,1.6607,1.9061,1,1,1.22554713982381,1.1659,0.0454,1.0795,1.2576,1,1,1.92749400743346,1.9712,0.068,1.8415,2.1095,1,1,1.39038469211727,1.3309,0.0498,1.2368,1.4324,1,1,1.96107469695758,1.9777,0.0688,1.8479,2.1174,1,1,1.44296594681151,1.4361,0.0522,1.3366,1.5406,1,1,1.97661392972742,2.0401,0.07,1.9081,2.1818,1,1,1.46479650840188,1.4456,0.0526,1.3453,1.5528,1,1,0.1,0.0949,0.0232,0.0532,0.1423,1,1,0.1,0.0895,0.0221,0.0496,0.1346,1,1,0.1,0.0843,0.0183,0.0517,0.1222,1,1,0.1,0.1085,0.0212,0.0659,0.1494,1,1,1,0.9908,0.0161,0.9595,1.0226,1,1,1,1.0006,0.0159,0.9697,1.0322,1,1,0.3,0.2893,0.0115,0.267,0.3121,1,1,0.3,0.2893,0.0115,0.267,0.3121,1,1
60,3.38008587561722,3.4174,0.0603,3.2998,3.5362,1,1,2.6490919557642,2.5835,0.044,2.4972,2.6697,1,1,6.5592497625802,6.6322,0.085,6.4662,6.7996,1,1,4.79549474076678,4.7705,0.0626,4.6474,4.8932,1,1,8.41991048086296,8.445,0.0926,8.2637,8.6266,1,1,6.27213639876793,6.2225,0.0687,6.0876,6.3567,1,1,9.29394031721092,9.2947,0.0962,9.1084,9.4846,1,1,7.10490577112262,7.046,0.0708,6.9062,7.1835,1,1,9.68083248283218,9.6942,0.0943,9.5096,9.8787,1,1,7.54002818053297,7.4271,0.0694,7.2906,7.5622,1,1,0.3,0.3147,0.0183,0.2791,0.3513,1,1,0.2,0.1912,0.0166,0.1594,0.2248,1,1,-0.15,-0.1355,0.0153,-0.1657,-0.1055,1,1,-0.1,-0.0819,0.0151,-0.1117,-0.0525,1,1,1.16975723241009,1.2086,0.0478,1.1179,1.3046,1,1,0.818364051334181,0.8341,0.0372,0.7629,0.9091,1,1,1.77224917802126,1.8079,0.0635,1.6872,1.9365,1,1,1.22554713982381,1.3016,0.0484,1.2094,1.3995,1,1,1.92749400743346,1.9808,0.0691,1.8498,2.1218,1,1,1.39038469211727,1.4498,0.0519,1.3527,1.5554,1,1,1.96107469695758,2.0612,0.0709,1.9274,2.2046,1,1,1.44296594681151,1.4977,0.0536,1.3968,1.6067,1,1,1.97661392972742,2.0392,0.0702,1.9073,2.1812,1,1,1.46479650840188,1.4667,0.0527,1.3665,1.5735,1,1,0.1,0.0847,0.0212,0.0489,0.1315,1,1,0.1,0.0849,0.023,0.048,0.134,1,1,0.1,0.1134,0.0208,0.0709,0.1531,1,1,0.1,0.1086,0.0202,0.0681,0.1471,1,1,1,1.0179,0.0168,0.9854,1.0513,1,1,1,0.9989,0.016,0.9679,1.0307,1,1,0.3,0.3172,0.0118,0.2943,0.3405,1,1,0.3,0.3172,0.0118,0.2943,0.3405,1,1
61,3.38008587561722,3.3583,0.0552,3.2506,3.4671,1,1,2.6490919557642,2.6692,0.0441,2.5827,2.7557,1,1,6.5592497625802,6.5245,0.0802,6.3669,6.6818,1,1,4.79549474076678,4.782,0.0589,4.6664,4.8961,1,1,8.41991048086296,8.3873,0.0879,8.2146,8.5588,1,1,6.27213639876793,6.2104,0.0658,6.0805,6.339,1,1,9.29394031721092,9.286,0.09,9.1073,9.4612,1,1,7.10490577112262,7.0663,0.068,6.9331,7.1982,1,1,9.68083248283218,9.6935,0.0928,9.5118,9.8756,1,1,7.54002818053297,7.5306,0.0692,7.3945,7.6669,1,1,0.3,0.3147,0.0182,0.2801,0.3506,1,1,0.2,0.2102,0.0174,0.1767,0.245,1,1,-0.15,-0.1362,0.0147,-0.1653,-0.1082,1,1,-0.1,-0.1325,0.0153,-0.1627,-0.1025,0,1,1.16975723241009,1.0832,0.0451,0.9973,1.1746,1,1,0.818364051334181,0.8382,0.0378,0.7655,0.9135,1,1,1.77224917802126,1.6774,0.0601,1.564,1.7985,1,1,1.22554713982381,1.205,0.0461,1.1167,1.2988,1,1,1.92749400743346,1.8797,0.0659,1.7542,2.0151,1,1,1.39038469211727,1.3668,0.0497,1.2719,1.467,1,1,1.96107469695758,1.9204,0.0669,1.7947,2.0568,1,1,1.44296594681151,1.4187,0.0516,1.3209,1.5233,1,1,1.97661392972742,1.9813,0.0687,1.8523,2.1199,1,1,1.46479650840188,1.4494,0.0524,1.3504,1.5555,1,1,0.1,0.1006,0.0235,0.0572,0.1477,1,1,0.1,0.1045,0.025,0.0586,0.1527,1,1,0.1,0.0791,0.0183,0.0466,0.1161,1,1,0.1,0.1032,0.0209,0.065,0.1443,1,1,1,1.0214,0.0168,0.9892,1.0546,1,1,1,0.965,0.0153,0.9356,0.9954,0,1,0.3,0.2991,0.0116,0.2765,0.3219,1,1,0.3,0.2991,0.0116,0.2765,0.3219,1,1
62,3.38008587561722,3.3689,0.0604,3.2504,3.4868,1,1,2.6490919557642,2.6306,0.0422,2.548,2.7135,1,1,6.5592497625802,6.5542,0.0821,6.3929,6.7149,1,1,4.79549474076678,4.806,0.0585,4.6927,4.9208,1,1,8.41991048086296,8.5142,0.0908,8.3361,8.6914,1,1,6.27213639876793,6.254,0.0651,6.1257,6.3799,1,1,9.29394031721092,9.4366,0.0912,9.2568,9.6143,1,1,7.10490577112262,7.1072,0.0679,6.9741,7.2402,1,1,9.68083248283218,9.8754,0.0921,9.6939,10.0545,0,1,7.54002818053297,7.5624,0.0686,7.429,7.6977,1,1,0.3,0.3015,0.0183,0.2658,0.3375,1,1,0.2,0.2001,0.016,0.1687,0.2323,1,1,-0.15,-0.1618,0.0152,-0.1919,-0.1323,1,1,-0.1,-0.1167,0.0151,-0.146,-0.0872,1,1,1.16975723241009,1.2204,0.0485,1.1279,1.318,1,1,0.818364051334181,0.7905,0.0368,0.7201,0.8643,1,1,1.77224917802126,1.7303,0.0618,1.613,1.855,1,1,1.22554713982381,1.1973,0.0455,1.1101,1.289,1,1,1.92749400743346,1.9356,0.0675,1.8071,2.0724,1,1,1.39038469211727,1.3555,0.0498,1.2616,1.4556,1,1,1.96107469695758,1.9533,0.0675,1.8255,2.0894,1,1,1.44296594681151,1.4178,0.0513,1.3209,1.5218,1,1,1.97661392972742,1.9689,0.068,1.8409,2.1074,1,1,1.46479650840188,1.4414,0.0519,1.342,1.5461,1,1,0.1,0.0954,0.0236,0.0532,0.1412,1,1,0.1,0.0847,0.0208,0.0488,0.1283,1,1,0.1,0.1045,0.0205,0.0643,0.1438,1,1,0.1,0.1169,0.0206,0.0758,0.1561,1,1,1,1.0137,0.0167,0.9814,1.0471,1,1,1,0.9989,0.0159,0.9681,1.0302,1,1,0.3,0.2927,0.0117,0.27,0.3161,1,1,0.3,0.2927,0.0117,0.27,0.3161,1,1
63,3.38008587561722,3.4187,0.0554,3.3108,3.527,1,1,2.6490919557642,2.6808,0.0414,2.5993,2.762,1,1,6.5592497625802,6.5628,0.0794,6.407,6.719,1,1,4.79549474076678,4.8427,0.0564,4.732,4.9543,1,1,8.41991048086296,8.4062,0.0883,8.2322,8.5792,1,1,6.27213639876793,6.2985,0.0648,6.1716,6.4269,1,1,9.29394031721092,9.3169,0.0874,9.146,9.4882,1,1,7.10490577112262,7.1609,0.0674,7.0273,7.2925,1,1,9.68083248283218,9.6549,0.0873,9.4829,9.8243,1,1,7.54002818053297,7.5656,0.0667,7.4346,7.6959,1,1,0.3,0.3002,0.0181,0.2653,0.3361,1,1,0.2,0.2504,0.0175,0.2168,0.2852,0,1,-0.15,-0.1607,0.0154,-0.1907,-0.1301,1,1,-0.1,-0.101,0.0141,-0.1289,-0.0739,1,1,1.16975723241009,1.0931,0.0446,1.0081,1.1832,1,1,0.818364051334181,0.7203,0.0392,0.6444,0.7981,0,1,1.77224917802126,1.6837,0.0598,1.5705,1.8045,1,1,1.22554713982381,1.1361,0.046,1.0489,1.2286,1,1,1.92749400743346,1.8886,0.0654,1.7658,2.0218,1,1,1.39038469211727,1.3133,0.0502,1.2179,1.4151,1,1,1.96107469695758,1.8688,0.0653,1.7462,2.0031,1,1,1.44296594681151,1.3951,0.0524,1.2952,1.5015,1,1,1.97661392972742,1.864,0.0655,1.7405,1.9976,1,1,1.46479650840188,1.3732,0.0514,1.276,1.4773,1,1,0.1,0.1102,0.0242,0.0636,0.1569,1,1,0.1,0.1068,0.0251,0.0593,0.156,1,1,0.1,0.1166,0.0226,0.072,0.1596,1,1,0.1,0.0888,0.0184,0.0545,0.1251,1,1,1,0.9759,0.016,0.9453,1.0076,1,1,1,1.0481,0.0171,1.0152,1.0824,0,1,0.3,0.2988,0.0117,0.2759,0.3221,1,1,0.3,0.2988,0.0117,0.2759,0.3221,1,1
64,3.38008587561722,3.4772,0.0596,3.3603,3.5939,1,1,2.6490919557642,2.6084,0.0422,2.5259,2.6906,1,1,6.5592497625802,6.5887,0.0852,6.4216,6.7549,1,1,4.79549474076678,4.7459,0.0576,4.6331,4.8592,1,1,8.41991048086296,8.5381,0.092,8.3573,8.7175,1,1,6.27213639876793,6.2226,0.068,6.0894,6.3553,1,1,9.29394031721092,9.3466,0.0909,9.1684,9.5246,1,1,7.10490577112262,7.0432,0.0715,6.9029,7.1831,1,1,9.68083248283218,9.6465,0.0918,9.4671,9.8256,1,1,7.54002818053297,7.5251,0.0732,7.3816,7.6679,1,1,0.3,0.3194,0.0181,0.2844,0.3558,1,1,0.2,0.2348,0.0183,0.1992,0.2711,1,1,-0.15,-0.1675,0.0148,-0.1963,-0.1388,1,1,-0.1,-0.1105,0.0145,-0.139,-0.0822,1,1,1.16975723241009,1.1864,0.0473,1.0974,1.2824,1,1,0.818364051334181,0.761,0.0389,0.6864,0.8388,1,1,1.77224917802126,1.8064,0.0641,1.6858,1.9364,1,1,1.22554713982381,1.1642,0.0468,1.0747,1.2594,1,1,1.92749400743346,1.9658,0.0679,1.8375,2.104,1,1,1.39038469211727,1.4035,0.0527,1.3038,1.5102,1,1,1.96107469695758,1.9475,0.0677,1.819,2.0848,1,1,1.44296594681151,1.4908,0.0546,1.3874,1.6009,1,1,1.97661392972742,1.9685,0.0683,1.8408,2.1075,1,1,1.46479650840188,1.5343,0.0552,1.4297,1.647,1,1,0.1,0.0873,0.0213,0.0491,0.1305,1,1,0.1,0.1639,0.0219,0.119,0.2052,0,1,0.1,0.0902,0.0201,0.0545,0.1318,1,1,0.1,0.0806,0.0178,0.0483,0.1163,1,1,1,1.0076,0.0165,0.9759,1.0402,1,1,1,1.0173,0.0167,0.9854,1.0505,1,1,0.3,0.3052,0.0119,0.2818,0.3286,1,1,0.3,0.3052,0.0119,0.2818,0.3286,1,1
65,3.38008587561722,3.3867,0.0598,3.2691,3.5036,1,1,2.6490919557642,2.6736,0.0444,2.5866,2.7606,1,1,6.5592497625802,6.5265,0.0826,6.3651,6.6873,1,1,4.79549474076678,4.7738,0.063,4.6505,4.8979,1,1,8.41991048086296,8.4553,0.0891,8.2817,8.6294,1,1,6.27213639876793,6.2792,0.0707,6.1408,6.4179,1,1,9.29394031721092,9.4188,0.0923,9.2405,9.5998,1,1,7.10490577112262,7.0896,0.0702,6.9525,7.2271,1,1,9.68083248283218,9.791,0.0925,9.608,9.9718,1,1,7.54002818053297,7.492,0.0732,7.3484,7.6369,1,1,0.3,0.2985,0.019,0.2616,0.3358,1,1,0.2,0.2011,0.0162,0.1687,0.233,1,1,-0.15,-0.1661,0.0155,-0.1965,-0.1356,1,1,-0.1,-0.0922,0.0149,-0.1208,-0.0627,1,1,1.16975723241009,1.1991,0.0476,1.1091,1.2951,1,1,0.818364051334181,0.8465,0.0375,0.7746,0.9218,1,1,1.77224917802126,1.747,0.0618,1.6302,1.873,1,1,1.22554713982381,1.308,0.0483,1.216,1.4057,1,1,1.92749400743346,1.907,0.0662,1.7819,2.0405,1,1,1.39038469211727,1.5001,0.0532,1.3995,1.6069,0,1,1.96107469695758,1.974,0.0685,1.8445,2.1127,1,1,1.44296594681151,1.4792,0.0528,1.3796,1.587,1,1,1.97661392972742,1.9856,0.0684,1.8555,2.1239,1,1,1.46479650840188,1.5574,0.0548,1.4536,1.6687,1,1,0.1,0.1237,0.0242,0.0734,0.1697,1,1,0.1,0.074,0.0187,0.0438,0.1161,1,1,0.1,0.1072,0.0215,0.0666,0.1501,1,1,0.1,0.0898,0.0205,0.0531,0.1316,1,1,1,1.008,0.0167,0.9757,1.0415,1,1,1,0.9842,0.0158,0.9538,1.0157,1,1,0.3,0.2947,0.0116,0.2722,0.3178,1,1,0.3,0.2947,0.0116,0.2722,0.3178,1,1
